master_order_id,master_order_status,Invoice_date,order_id,order_status,ordereditem_quantity,prod_names,ordereditem_unit_price_net,ordereditem_product_id,value,group,dist_names,retailer_names,bill_amount
26575,processed,06-03-2018,27348,processed,1,ProdName781,90.13,5076.0,90.13,Hyderabad,DistName1,RetailerID85,201.49
26576,delivered,06-03-2018,27350,delivered,2,ProdName3559,18.99,39165.0,37.98,Delhi-West,DistName1,RetailerID16,297.0
26576,delivered,06-03-2018,27350,delivered,2,ProdName3560,42.79,41474.0,85.58,Delhi-West,DistName6,RetailerID55,297.0
26576,delivered,06-03-2018,27350,delivered,2,ProdName3561,39.36,39134.0,78.72,Delhi-West,DistName1,RetailerID36,297.0
26576,delivered,06-03-2018,27350,delivered,3,ProdName3562,23.41,39171.0,70.23,Delhi-West,DistName1,RetailerID16,297.0
26577,processed,06-03-2018,27352,processed,3,ProdName3563,65.14,2679.0,195.42,Hyderabad,DistName10,RetailerID224,706.12
26577,processed,06-03-2018,27352,processed,3,ProdName120,102.4,507.0,307.2,Hyderabad,DistName3,RetailerID35,706.12
26577,processed,06-03-2018,27352,processed,2,ProdName3564,101.75,506.0,203.5,Hyderabad,DistName3,RetailerID35,706.12
26562,processed,06-03-2018,27323,processed,1,ProdName919,48.93,2321.0,48.93,Hyderabad,DistName6,RetailerID73,598.91
26562,processed,06-03-2018,27323,processed,3,ProdName911,8.68,1454.0,26.04,Hyderabad,DistName7,RetailerID81,598.91
26569,processed,06-03-2018,27341,processed,2,ProdName1611,32.86,3716.0,65.72,Hyderabad,DistName1,RetailerID21,595.63
26569,processed,06-03-2018,27341,processed,1,ProdName2247,213.57,3532.0,213.57,Hyderabad,DistName1,RetailerID31,595.63
26578,processed,06-03-2018,27353,processed,10,ProdName210,14.94,3276.0,149.4,Hyderabad,DistName1,RetailerID79,1262.85
26578,processed,06-03-2018,27353,processed,3,ProdName14,36.15,851.0,108.45,Hyderabad,DistName3,RetailerID34,1262.85
26578,processed,06-03-2018,27353,processed,6,ProdName1591,167.5,2232.0,1005.0,Hyderabad,DistName3,RetailerID37,1262.85
26563,processed,06-03-2018,27334,processed,1,ProdName303,50.0,2513.0,50.0,Hyderabad,DistName3,RetailerID37,469.22
26563,processed,06-03-2018,27334,processed,1,ProdName490,31.93,13957.0,31.93,Hyderabad,DistName1,RetailerID137,469.22
26575,processed,06-03-2018,27349,delivered,5,ProdName2182,21.15,6318.0,105.75,Hyderabad,DistName7,RetailerID112,1381.0
26575,processed,06-03-2018,27349,delivered,5,ProdName2385,76.43,1880.0,382.15,Hyderabad,DistName1,RetailerID43,1381.0
26575,processed,06-03-2018,27349,delivered,1,ProdName2066,302.4,4411.0,302.4,Hyderabad,DistName1,RetailerID79,1381.0
26575,processed,06-03-2018,27349,delivered,1,ProdName243,78.03,3892.0,78.03,Hyderabad,DistName1,RetailerID91,1381.0
26575,processed,06-03-2018,27349,delivered,2,ProdName1046,38.21,1927.0,76.42,Hyderabad,DistName1,RetailerID91,1381.0
26575,processed,06-03-2018,27349,delivered,2,ProdName857,35.0,5795.0,70.0,Hyderabad,DistName3,RetailerID24,1381.0
26575,processed,06-03-2018,27349,delivered,3,ProdName46,31.1,1021.0,93.3,Hyderabad,DistName1,RetailerID79,1381.0
26575,processed,06-03-2018,27349,delivered,1,ProdName299,114.4,1462.0,114.4,Hyderabad,DistName4,RetailerID98,1381.0
26575,processed,06-03-2018,27349,delivered,1,ProdName3159,111.36,1643.0,111.36,Hyderabad,DistName4,RetailerID94,1381.0
26581,delivered,07-03-2018,27356,delivered,1,ProdName3565,58.92,40388.0,58.92,Delhi-West,DistName3,RetailerID8,351.0
26581,delivered,07-03-2018,27356,delivered,2,ProdName2333,132.14,41476.0,264.28,Delhi-West,DistName6,RetailerID55,351.0
26582,delivered,07-03-2018,27357,delivered,1,ProdName112,142.86,33653.0,142.86,Gurugram,DistName7,RetailerID81,272.0
26582,delivered,07-03-2018,27357,delivered,1,ProdName3566,82.79,32515.0,82.79,Gurugram,DistName1,RetailerID13,272.0
26582,delivered,07-03-2018,27357,delivered,1,ProdName3449,46.43,32493.0,46.43,Gurugram,DistName1,RetailerID13,272.0
26582,delivered,07-03-2018,27358,delivered,2,ProdName3521,29.95,33458.0,59.9,Gurugram,DistName4,RetailerID209,338.0
26582,delivered,07-03-2018,27358,delivered,1,ProdName3567,85.95,33375.0,85.95,Gurugram,DistName1,RetailerID1,338.0
26582,delivered,07-03-2018,27358,delivered,1,ProdName3568,122.85,33376.0,122.85,Gurugram,DistName1,RetailerID1,338.0
26582,delivered,07-03-2018,27358,delivered,2,ProdName3198,52.86,33593.0,105.72,Gurugram,DistName3,RetailerID37,338.0
26582,delivered,07-03-2018,27359,delivered,6,ProdName3569,12.75,29885.0,76.5,Gurugram,DistName3,RetailerID214,1070.0
26582,delivered,07-03-2018,27359,delivered,2,ProdName3570,29.83,30312.0,59.66,Gurugram,DistName1,RetailerID36,1070.0
26582,delivered,07-03-2018,27359,delivered,2,ProdName3571,17.81,31616.0,35.62,Gurugram,DistName3,RetailerID123,1070.0
26582,delivered,07-03-2018,27359,delivered,2,ProdName2626,69.31,31665.0,138.62,Gurugram,DistName3,RetailerID190,1070.0
26582,delivered,07-03-2018,27359,delivered,1,ProdName3516,231.5,30413.0,231.5,Gurugram,DistName1,RetailerID86,1070.0
26582,delivered,07-03-2018,27359,delivered,1,ProdName3572,35.19,29743.0,35.19,Gurugram,DistName1,RetailerID186,1070.0
26582,delivered,07-03-2018,27359,delivered,1,ProdName3573,39.68,30283.0,39.68,Gurugram,DistName1,RetailerID68,1070.0
26577,processed,06-03-2018,27351,processed,3,ProdName2410,70.58,13033.0,211.74,Hyderabad,DistName1,RetailerID36,2079.58
26577,processed,06-03-2018,27351,processed,3,ProdName111,131.25,3840.0,393.75,Hyderabad,DistName2,RetailerID5,2079.58
26577,processed,06-03-2018,27351,processed,3,ProdName3574,13.21,24117.0,39.63,Hyderabad,DistName1,RetailerID31,2079.58
26577,processed,06-03-2018,27351,processed,2,ProdName3575,137.14,4460.0,274.28,Hyderabad,DistName3,RetailerID179,2079.58
26577,processed,06-03-2018,27351,processed,4,ProdName2261,35.0,17278.0,140.0,Hyderabad,DistName9,RetailerID81,2079.58
26577,processed,06-03-2018,27351,processed,3,ProdName3576,13.86,1596.0,41.58,Hyderabad,DistName4,RetailerID71,2079.58
26577,processed,06-03-2018,27351,processed,10,ProdName3577,97.86,5235.0,978.6,Hyderabad,DistName3,RetailerID95,2079.58
26580,processed,07-03-2018,27355,processed,20,ProdName404,7.14,2657.0,142.8,Hyderabad,DistName1,RetailerID13,4181.46
26580,processed,07-03-2018,27355,processed,2,ProdName1512,126.43,461.0,252.86,Hyderabad,DistName3,RetailerID52,4181.46
26580,processed,07-03-2018,27355,processed,4,ProdName878,39.64,2577.0,158.56,Hyderabad,DistName1,RetailerID79,4181.46
26580,processed,07-03-2018,27355,processed,3,ProdName3578,43.5,4458.0,130.5,Hyderabad,DistName1,RetailerID20,4181.46
26580,processed,07-03-2018,27355,processed,6,ProdName3579,44.29,5508.0,265.74,Hyderabad,DistName3,RetailerID83,4181.46
26580,processed,07-03-2018,27355,processed,6,ProdName3199,538.5,5269.0,3231.0,Hyderabad,DistName3,RetailerID123,4181.46
26579,processed,06-03-2018,27354,processed,1,ProdName3286,72.14,18297.0,72.14,Hyderabad,DistName6,RetailerID55,570.97
26579,processed,06-03-2018,27354,processed,5,ProdName601,27.79,1038.0,138.95,Hyderabad,DistName1,RetailerID204,570.97
26579,processed,06-03-2018,27354,processed,3,ProdName418,60.0,5578.0,180.0,Hyderabad,DistName3,RetailerID34,570.97
26579,processed,06-03-2018,27354,processed,6,ProdName547,29.98,4817.0,179.88,Hyderabad,DistName3,RetailerID35,570.97
27877,accepted,03-04-2018,29597,accepted,1,ProdName117,111.42,30.0,111.42,Hyderabad,DistName5,RetailerID119,1294.77
27877,accepted,03-04-2018,29597,accepted,1,ProdName2197,48.22,1254.0,48.22,Hyderabad,DistName3,RetailerID101,1294.77
26700,processed,10-03-2018,27620,processed,1,ProdName3580,240.71,3494.0,240.71,Hyderabad,DistName3,RetailerID44,5476.87
26700,processed,10-03-2018,27620,processed,1,ProdName1738,105.43,2700.0,105.43,Hyderabad,DistName3,RetailerID35,5476.87
26700,processed,10-03-2018,27620,processed,3,ProdName198,76.86,3586.0,230.58,Hyderabad,DistName3,RetailerID34,5476.87
26700,processed,10-03-2018,27620,processed,2,ProdName3581,228.43,2266.0,456.86,Hyderabad,DistName1,RetailerID43,5476.87
26700,processed,10-03-2018,27620,processed,2,ProdName1467,119.82,3059.0,239.64,Hyderabad,DistName3,RetailerID61,5476.87
26700,processed,10-03-2018,27620,processed,3,ProdName3582,95.0,5530.0,285.0,Hyderabad,DistName4,RetailerID181,5476.87
26700,processed,10-03-2018,27620,processed,1,ProdName1028,167.62,5255.0,167.62,Hyderabad,DistName2,RetailerID80,5476.87
26700,processed,10-03-2018,27620,processed,3,ProdName429,56.43,1542.0,169.29,Hyderabad,DistName3,RetailerID101,5476.87
26582,delivered,07-03-2018,27359,delivered,2,ProdName1880,24.42,29703.0,48.84,Gurugram,DistName7,RetailerID133,1070.0
26582,delivered,07-03-2018,27359,delivered,2,ProdName3126,100.57,31717.0,201.14,Gurugram,DistName6,RetailerID9,1070.0
26582,delivered,07-03-2018,27359,delivered,5,ProdName811,17.56,31599.0,87.8,Gurugram,DistName1,RetailerID42,1070.0
26582,delivered,07-03-2018,27359,delivered,2,ProdName2369,37.17,30592.0,74.34,Gurugram,DistName1,RetailerID115,1070.0
26582,delivered,07-03-2018,27359,delivered,1,ProdName3583,25.85,30111.0,25.85,Gurugram,DistName3,RetailerID8,1070.0
26582,delivered,07-03-2018,27360,delivered,2,ProdName2011,69.29,27457.0,138.58,Gurugram,DistName7,RetailerID117,1512.0
26582,delivered,07-03-2018,27360,delivered,2,ProdName3121,128.22,27533.0,256.44,Gurugram,DistName3,RetailerID179,1512.0
26582,delivered,07-03-2018,27360,delivered,1,ProdName3344,79.34,27528.0,79.34,Gurugram,DistName3,RetailerID179,1512.0
26582,delivered,07-03-2018,27360,delivered,1,ProdName2010,24.0,29113.0,24.0,Gurugram,DistName3,RetailerID8,1512.0
26582,delivered,07-03-2018,27360,delivered,1,ProdName3584,83.66,28472.0,83.66,Gurugram,DistName3,RetailerID8,1512.0
26582,delivered,07-03-2018,27360,delivered,1,ProdName2586,170.0,26299.0,170.0,Gurugram,DistName1,RetailerID186,1512.0
26582,delivered,07-03-2018,27360,delivered,1,ProdName2570,143.52,27529.0,143.52,Gurugram,DistName3,RetailerID179,1512.0
26582,delivered,07-03-2018,27360,delivered,1,ProdName3585,126.43,27535.0,126.43,Gurugram,DistName3,RetailerID179,1512.0
26582,delivered,07-03-2018,27360,delivered,5,ProdName2083,15.71,28483.0,78.55,Gurugram,DistName3,RetailerID27,1512.0
26582,delivered,07-03-2018,27360,delivered,1,ProdName3586,85.71,27694.0,85.71,Gurugram,DistName3,RetailerID90,1512.0
26582,delivered,07-03-2018,27360,delivered,1,ProdName3587,95.52,25870.0,95.52,Gurugram,DistName3,RetailerID8,1512.0
27877,accepted,03-04-2018,29597,accepted,1,ProdName2983,56.18,2357.0,56.18,Hyderabad,DistName1,RetailerID28,1294.77
26584,processed,07-03-2018,27363,rejected,1,ProdName1323,85.0,3056.0,85.0,Hyderabad,DistName3,RetailerID214,85.0
26585,Partially Delivered,07-03-2018,27364,delivered,10,ProdName1782,19.68,32228.0,196.8,Gurugram,DistName1,RetailerID149,759.0
26585,Partially Delivered,07-03-2018,27364,delivered,2,ProdName2014,50.32,32898.0,100.64,Gurugram,DistName3,RetailerID131,759.0
26585,Partially Delivered,07-03-2018,27364,delivered,3,ProdName2015,55.47,32897.0,166.41,Gurugram,DistName3,RetailerID131,759.0
26585,Partially Delivered,07-03-2018,27364,delivered,12,ProdName2905,23.55,33684.0,282.6,Gurugram,DistName1,RetailerID58,759.0
26585,Partially Delivered,07-03-2018,27364,delivered,10,ProdName2009,15.62,33255.0,156.2,Gurugram,DistName6,RetailerID138,759.0
26585,Partially Delivered,07-03-2018,27365,delivered,5,ProdName3499,34.29,33448.0,171.45,Gurugram,DistName4,RetailerID71,203.0
26585,Partially Delivered,07-03-2018,27365,delivered,5,ProdName3588,16.93,33449.0,84.65,Gurugram,DistName4,RetailerID71,203.0
26585,Partially Delivered,07-03-2018,27367,delivered,10,ProdName1502,17.22,30000.0,172.2,Gurugram,DistName1,RetailerID43,301.0
26531,processed,05-03-2018,27263,processed,1,ProdName3589,75.0,24019.0,75.0,Hyderabad,DistName1,RetailerID42,75.0
26548,processed,05-03-2018,27298,processed,10,ProdName880,79.34,2526.0,793.4,Hyderabad,DistName3,RetailerID179,2439.54
26535,processed,05-03-2018,27275,processed,2,ProdName744,11.03,7768.0,22.06,Hyderabad,DistName1,RetailerID75,975.63
26558,processed,06-03-2018,27315,processed,1,ProdName303,50.0,2513.0,50.0,Hyderabad,DistName3,RetailerID37,4514.2
26558,processed,06-03-2018,27315,processed,1,ProdName2402,213.98,1617.0,213.98,Hyderabad,DistName3,RetailerID171,4514.2
26558,processed,06-03-2018,27315,processed,2,ProdName2601,89.29,15270.0,178.58,Hyderabad,DistName3,RetailerID35,4514.2
26586,processed,07-03-2018,27370,processed,10,ProdName324,16.97,987.0,169.7,Hyderabad,DistName3,RetailerID123,364.71
26586,processed,07-03-2018,27369,processed,3,ProdName2,35.54,965.0,106.62,Hyderabad,DistName1,RetailerID2,106.62
26587,processed,07-03-2018,27373,processed,2,ProdName971,121.07,2889.0,242.14,Hyderabad,DistName3,RetailerID171,3002.52
26587,processed,07-03-2018,27373,processed,1,ProdName83,57.86,948.0,57.86,Hyderabad,DistName1,RetailerID20,3002.52
26587,processed,07-03-2018,27373,processed,6,ProdName363,45.9,2261.0,275.4,Hyderabad,DistName3,RetailerID19,3002.52
26587,processed,07-03-2018,27373,processed,4,ProdName213,46.53,1841.0,186.12,Hyderabad,DistName1,RetailerID15,3002.52
26587,processed,07-03-2018,27373,processed,1,ProdName3590,181.03,3960.0,181.03,Hyderabad,DistName1,RetailerID20,3002.52
26587,processed,07-03-2018,27373,processed,1,ProdName1217,202.83,2300.0,202.83,Hyderabad,DistName2,RetailerID196,3002.52
26587,processed,07-03-2018,27373,processed,7,ProdName303,50.0,2513.0,350.0,Hyderabad,DistName3,RetailerID37,3002.52
26587,processed,07-03-2018,27373,processed,1,ProdName161,70.71,618.0,70.71,Hyderabad,DistName3,RetailerID25,3002.52
26587,processed,07-03-2018,27373,processed,2,ProdName2610,11.07,4379.0,22.14,Hyderabad,DistName1,RetailerID13,3002.52
26587,processed,07-03-2018,27373,processed,5,ProdName2067,16.68,1530.0,83.4,Hyderabad,DistName3,RetailerID95,3002.52
26587,processed,07-03-2018,27373,processed,2,ProdName3591,41.78,2707.0,83.56,Hyderabad,DistName1,RetailerID150,3002.52
26587,processed,07-03-2018,27373,processed,2,ProdName260,180.0,2692.0,360.0,Hyderabad,DistName3,RetailerID34,3002.52
26587,processed,07-03-2018,27373,processed,2,ProdName861,69.84,1965.0,139.68,Hyderabad,DistName1,RetailerID40,3002.52
26587,processed,07-03-2018,27373,processed,2,ProdName62,140.4,2527.0,280.8,Hyderabad,DistName3,RetailerID179,3002.52
26584,processed,07-03-2018,27362,processed,2,ProdName3592,84.75,8499.0,169.5,Hyderabad,DistName3,RetailerID37,936.47
26584,processed,07-03-2018,27362,processed,2,ProdName3593,43.44,5963.0,86.88,Hyderabad,DistName1,RetailerID21,936.47
26584,processed,07-03-2018,27362,processed,1,ProdName3379,44.02,167.0,44.02,Hyderabad,DistName3,RetailerID52,936.47
26584,processed,07-03-2018,27362,processed,1,ProdName2335,231.43,20910.0,231.43,Hyderabad,DistName1,RetailerID13,936.47
26584,processed,07-03-2018,27362,processed,3,ProdName510,11.41,1481.0,34.23,Hyderabad,DistName3,RetailerID123,936.47
26586,processed,07-03-2018,27372,processed,1,ProdName778,68.0,22337.0,68.0,Hyderabad,DistName2,RetailerID80,68.0
26590,delivered,07-03-2018,27378,delivered,5,ProdName2159,38.4,32488.0,192.0,Gurugram,DistName1,RetailerID13,902.0
26590,delivered,07-03-2018,27378,delivered,5,ProdName2025,130.4,32162.0,652.0,Gurugram,DistName1,RetailerID36,902.0
26586,processed,07-03-2018,27370,processed,1,ProdName121,49.29,1779.0,49.29,Hyderabad,DistName1,RetailerID2,364.71
26586,processed,07-03-2018,27370,processed,2,ProdName354,72.86,4406.0,145.72,Hyderabad,DistName3,RetailerID29,364.71
26587,processed,07-03-2018,27373,processed,1,ProdName472,77.14,2366.0,77.14,Hyderabad,DistName1,RetailerID28,3002.52
26587,processed,07-03-2018,27373,processed,2,ProdName228,42.14,20.0,84.28,Hyderabad,DistName3,RetailerID37,3002.52
26587,processed,07-03-2018,27373,processed,5,ProdName27,36.33,744.0,181.65,Hyderabad,DistName3,RetailerID123,3002.52
26587,processed,07-03-2018,27373,processed,2,ProdName1649,61.89,2255.0,123.78,Hyderabad,DistName3,RetailerID164,3002.52
26588,processed,07-03-2018,27376,processed,2,ProdName512,257.5,164.0,515.0,Hyderabad,DistName1,RetailerID21,515.0
26562,processed,06-03-2018,27322,processed,1,ProdName2259,43.22,16643.0,43.22,Hyderabad,DistName1,RetailerID43,1636.96
26562,processed,06-03-2018,27322,processed,10,ProdName490,31.93,13957.0,319.3,Hyderabad,DistName1,RetailerID137,1636.96
26584,processed,07-03-2018,27362,processed,15,ProdName2603,18.98,570.0,284.7,Hyderabad,DistName3,RetailerID52,936.47
26584,processed,07-03-2018,27362,processed,1,ProdName3594,85.71,6742.0,85.71,Hyderabad,DistName3,RetailerID35,936.47
26591,delivered,07-03-2018,27379,delivered,20,ProdName1782,19.68,32228.0,393.6,Gurugram,DistName1,RetailerID149,428.0
26591,delivered,07-03-2018,27380,delivered,4,ProdName3595,125.13,25957.0,500.52,Gurugram,DistName3,RetailerID35,546.0
26587,processed,07-03-2018,27374,processed,2,ProdName3410,33.57,21006.0,67.14,Hyderabad,DistName9,RetailerID81,1489.65
26587,processed,07-03-2018,27374,processed,3,ProdName847,48.22,3894.0,144.66,Hyderabad,DistName3,RetailerID34,1489.65
26587,processed,07-03-2018,27374,processed,1,ProdName3596,13.63,22502.0,13.63,Hyderabad,DistName1,RetailerID13,1489.65
26587,processed,07-03-2018,27374,processed,1,ProdName1492,42.22,1968.0,42.22,Hyderabad,DistName1,RetailerID137,1489.65
26587,processed,07-03-2018,27374,processed,1,ProdName1905,93.1,3969.0,93.1,Hyderabad,DistName7,RetailerID81,1489.65
26587,processed,07-03-2018,27374,processed,1,ProdName1090,113.19,115.0,113.19,Hyderabad,DistName3,RetailerID37,1489.65
26587,processed,07-03-2018,27374,processed,1,ProdName1086,242.14,3930.0,242.14,Hyderabad,DistName1,RetailerID13,1489.65
26587,processed,07-03-2018,27374,processed,5,ProdName236,46.43,2348.0,232.15,Hyderabad,DistName1,RetailerID28,1489.65
26587,processed,07-03-2018,27374,processed,2,ProdName3460,139.29,3531.0,278.58,Hyderabad,DistName3,RetailerID146,1489.65
26587,processed,07-03-2018,27374,processed,1,ProdName520,97.86,3129.0,97.86,Hyderabad,DistName3,RetailerID8,1489.65
26587,processed,07-03-2018,27374,processed,1,ProdName317,56.4,2855.0,56.4,Hyderabad,DistName1,RetailerID87,1489.65
26587,processed,07-03-2018,27374,processed,2,ProdName1786,54.29,4424.0,108.58,Hyderabad,DistName1,RetailerID43,1489.65
26592,delivered,07-03-2018,27382,delivered,6,ProdName1797,18.32,32227.0,109.92,Gurugram,DistName1,RetailerID149,975.0
26592,delivered,07-03-2018,27382,delivered,20,ProdName583,12.14,32124.0,242.8,Gurugram,DistName7,RetailerID194,975.0
26592,delivered,07-03-2018,27382,delivered,6,ProdName3597,62.41,32322.0,374.46,Gurugram,DistName1,RetailerID58,975.0
26592,delivered,07-03-2018,27383,delivered,3,ProdName3598,71.84,31135.0,215.52,Gurugram,DistName5,RetailerID119,216.0
26592,delivered,07-03-2018,27384,delivered,1,ProdName724,137.14,26290.0,137.14,Gurugram,DistName3,RetailerID33,434.0
26592,delivered,07-03-2018,27384,delivered,2,ProdName3599,128.57,26650.0,257.14,Gurugram,DistName3,RetailerID34,434.0
27877,accepted,03-04-2018,29597,accepted,6,ProdName3600,9.17,2471.0,55.02,Hyderabad,DistName1,RetailerID79,1294.77
26557,processed,05-03-2018,27314,processed,5,ProdName3601,34.64,3452.0,173.2,Hyderabad,DistName1,RetailerID20,3527.96
26557,processed,05-03-2018,27314,processed,3,ProdName876,44.29,2761.0,132.87,Hyderabad,DistName1,RetailerID177,3527.96
26557,processed,05-03-2018,27314,processed,6,ProdName1493,12.63,4370.0,75.78,Hyderabad,DistName1,RetailerID13,3527.96
26557,processed,05-03-2018,27314,processed,5,ProdName1046,38.21,1927.0,191.05,Hyderabad,DistName1,RetailerID91,3527.96
26560,processed,06-03-2018,27317,processed,1,ProdName2447,184.64,7114.0,184.64,Hyderabad,DistName3,RetailerID25,1943.22
26556,processed,05-03-2018,27313,processed,1,ProdName902,36.3,22263.0,36.3,Hyderabad,DistName6,RetailerID55,1539.43
26567,processed,06-03-2018,27333,processed,2,ProdName878,39.64,2577.0,79.28,Hyderabad,DistName1,RetailerID79,562.04
26594,delivered,07-03-2018,27387,delivered,6,ProdName3602,61.54,27128.0,369.24,Gurugram,DistName1,RetailerID228,336.0
26596,processed,07-03-2018,27391,processed,10,ProdName539,20.36,4353.0,203.6,Hyderabad,DistName1,RetailerID13,1092.51
26596,processed,07-03-2018,27391,processed,2,ProdName3288,89.29,4528.0,178.58,Hyderabad,DistName3,RetailerID8,1092.51
26595,processed,07-03-2018,27389,processed,1,ProdName1270,391.53,1508.0,391.53,Hyderabad,DistName3,RetailerID146,623.39
